n.RepeFonct,ElemSys,n.LineRev,n.ComponentKind,n.Contrat,n.ActuKind,n.PSU_ECS1,n.PSU_Volt1,n.t_CloseReq,Type,n.ValvFailSfPositn,SGApp
9DWQ5201RA-,9DWQ,I.5,Manual isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5202RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5214RA-,9DWQ,I.8,Motorized isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-02-1
9DWQ5214RAM,9DWQ,I.3,"",/HK2721,Isolation Damper,-LKX1101TB-,400,-,ELECTRICAL ACTUATOR,Close,-
9DWQ5231RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5232RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5235RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5236RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5238RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5239RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5240RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5270RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ5501RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ5501RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4618CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ5502RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ5502RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ5503RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ5503RAM,9DWQ,I.2,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ6102RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6104RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6106RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6108RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6109RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6110RA-,9DWQ,I.6,Motorized isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-02-1
9DWQ6110RAM,9DWQ,I.4,"",/HK2721,Isolation Damper,1LKN1201TB-,400,-,ELECTRICAL ACTUATOR,Close,-
9DWQ6111RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6114RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6116RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6117RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6118RA-,9DWQ,I.5,Manual isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6122RA-,9DWQ,I.5,Non return damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6130RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6131RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6136RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6201RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6204RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6209RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6210RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6211RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6212RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6213RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6214RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6216RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6217RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6218RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6231RA-,9DWQ,I.5,Manual isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ6234RA-,9DWQ,I.8,Motorized isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-02-1
9DWQ6234RAM,9DWQ,I.4,"",/HK2721,Isolation Damper,1LKN1201TB-,400,-,ELECTRICAL ACTUATOR,Close,-
9DWQ7103RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7105RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7106RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7109RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7110RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7111RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7112RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7113RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7114RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7115RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7116RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7117RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7119RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7120RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7121RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7122RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7123RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7124RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7125RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7127RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7130RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7131RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7135RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7136RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7137RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7138RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7141RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7144RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7145RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7146RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7147RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7150RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7151RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7152RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7153RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7154RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7155RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7156RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7201RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7202RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7203RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7204RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7205RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7206RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7208RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7209RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7210RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7211RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7212RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7214RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7216RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7217RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7218RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7219RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7220RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7221RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7222RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7225RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7227RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7229RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7231RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7234RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7236RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7237RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7238RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7239RA-,9DWQ,I.4,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7240RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7241RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7242RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7243RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7246RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7247RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7248RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7250RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7251RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7252RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7253RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7255RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7258RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7260RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7261RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7265RA-,9DWQ,I.5,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7268RA-,9DWQ,I.2,Manual control damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
9DWQ7501RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7501RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7502RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7502RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4606CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7503RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7503RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4606CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7504RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7504RAM,9DWQ,I.2,"",/HK2721,Fire Damper,9JDT4607CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7505RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7505RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4611AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7506RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7506RAM,9DWQ,I.2,"",/HK2721,Fire Damper,9JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7507RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7507RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4610AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7508RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7508RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4610AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7510RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7510RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7512RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7512RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7514RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7514RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4618CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7515RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7515RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4618CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7516RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7516RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4618CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7518RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7518RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4606CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7519RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7519RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4606CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7520RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7520RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4618CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7523RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7523RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7524RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7524RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4618CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7525RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7525RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7526RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7526RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7527RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7527RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4606CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7528RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7528RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7529RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7529RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7530RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7530RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7531RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7531RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4606CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7532RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7532RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4610AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7533RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7533RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4610AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7534RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7534RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7535RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7535RAM,9DWQ,I.2,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7536RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7536RAM,9DWQ,I.2,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7537RA-,9DWQ,I.2,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7537RAM,9DWQ,I.1,"",/HK2721,Fire Damper,9JDT4607CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7538RA-,9DWQ,I.2,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7538RAM,9DWQ,I.1,"",/HK2721,Fire Damper,9JDT4607CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7541RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7541RAM,9DWQ,I.2,"",/HK2721,Fire Damper,-JDT4614CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7542RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7542RAM,9DWQ,I.2,"",/HK2721,Fire Damper,-JDT4611AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7550RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7550RAM,9DWQ,I.1,"",/HK2721,Fire Damper,-JDT4611AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7551RA-,9DWQ,I.4,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7551RAM,9DWQ,I.1,"",/HK2721,Fire Damper,[E],24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7552RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7552RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4610AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7553RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7553RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4610AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7554RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7554RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7555RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7555RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7556RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7556RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7558RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7558RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7559RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7559RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7560RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7560RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7561RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7561RAM,9DWQ,I.3,"",/HK2721,Fire Damper,-JDT4617CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7562RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7562RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4611AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7563RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7563RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4611AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
9DWQ7564RA-,9DWQ,I.5,Fire damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
9DWQ7564RAM,9DWQ,I.3,"",/HK2721,Fire Damper,9JDT4611AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
